,EAN Code,TV Model,PVP,TVs
1437,8806098387854.0,49UM7400PLB.AEU,349.32,True
1438,8806098424689.0,55UM7510PLA.AEU,461.37,True
1439,8806098103973.0,22MK430H-B.AEU,86.07,True
1440,8806098387854.0,49UM7400PLB.AEU,349.32,True
1441,8806098251308.0,27MK600M-B.AEU,295.68,True
1442,8806098251308.0,27MK600M-B.AEU,295.68,True
1443,8806098387854.0,49UM7400PLB.AEU,349.32,True
1444,8806098385676.0,OLED55C9PLA.AEU,999.39,True
1445,8806098396375.0,49UM7100PLB.AEU,1048.59,True
1446,8806098424573.0,55SM9010PLA.AEU,1048.59,True
1447,8806098293957.0,24TL510S-PZ.AEU,167.5,True
1448,8806087301618.0,27MP89HM-S.AEU,212.39,True
1449,8806098383054.0,43UM7500PLA.AEU,405.67,True
1450,8806098383054.0,43UM7500PLA.AEU,405.67,True
1451,8806098387854.0,49UM7400PLB.AEU,349.32,True
1452,8806098382910.0,32LM630BPLA.AEU,219.07,True
1453,8806098385676.0,OLED55C9PLA.AEU,1281.92,True
1454,8806098385676.0,OLED55C9PLA.AEU,28.0,True
1455,8806098387854.0,49UM7400PLB.AEU,701.95,True
1456,8806098387960.0,43UM7600PLB.AEU,426.7,True
1457,8806098387854.0,49UM7400PLB.AEU,349.32,True
1458,8806098382910.0,32LM630BPLA.AEU,202.81,True
1459,8806098387069.0,55UM7450PLA.AEU,440.57,True
1460,8806098387854.0,49UM7400PLB.AEU,349.32,True
1461,8806098385409.0,65SM8500PLA.AEU,739.31,True
1462,8806098068197.0,OLW480B.AEU,49.44,True
1463,8806098236329.0,20MK400H-B.AEU,71.57,True
1464,8806098388684.0,43UM7390PLC.AEU,324.54,True
1465,8806098386468.0,65UM7400PLB.AEU,598.2,True
1466,8806098251308.0,27MK600M-B.AEU,140.18,True
1467,8806098487332.0,29WL500-B.AEU,175.6,True
1468,8806098385409.0,65SM8500PLA.AEU,739.31,True
1469,8806098387854.0,49UM7400PLB.AEU,349.32,True
1470,8806098387854.0,49UM7400PLB.AEU,349.32,True
1471,8806098387854.0,49UM7400PLB.AEU,349.32,True
1472,8806098385126.0,OLED65C9PLA.AEU,1749.85,True
1473,8806087397420.0,34UB67-B.AEU,332.7,True
1474,8806098396375.0,49UM7100PLB.AEU,1026.48,True
1475,8806098396375.0,49UM7100PLB.AEU,1026.48,True
1476,8806098388691.0,43UM7400PLB.AEU,1026.48,True
1477,8806087863444.0,PH150G.AEU,131.02,True
1478,8806098386468.0,65UM7400PLB.AEU,767.29,True
1479,8806098388691.0,43UM7400PLB.AEU,314.22,True
1480,8806098388691.0,43UM7400PLB.AEU,314.22,True
1481,8806098388691.0,43UM7400PLB.AEU,314.22,True
1482,8806098385409.0,65SM8500PLA.AEU,739.31,True
1483,8806098385409.0,65SM8500PLA.AEU,739.31,True
1484,8806098387854.0,49UM7400PLB.AEU,832.7,True
1485,8806098408771.0,49SM8200PLA.AEU,500.63,True
1486,8806087863444.0,PH150G.AEU,228.98,True
1487,8806087863444.0,PH150G.AEU,228.91,True
1488,8806098387854.0,49UM7400PLB.AEU,349.32,True
1489,8806098383603.0,55SM8500PLA.AEU,569.01,True
1490,8806098383771.0,55SM8600PLA.AEU,608.52,True
1491,8806098388691.0,43UM7400PLB.AEU,314.22,True
1492,8806098388691.0,43UM7400PLB.AEU,314.22,True
1493,8806098388691.0,43UM7400PLB.AEU,314.22,True
1494,8806098388691.0,43UM7400PLB.AEU,314.22,True
1495,8806098383207.0,49SM8600PLA.AEU,534.84,True
1496,8806098388691.0,43UM7400PLB.AEU,314.22,True
1497,8806098388691.0,43UM7400PLB.AEU,314.22,True
1498,8806098408887.0,55SM8200PLA.AEU,549.5,True
1499,8806098387885.0,50UM7600PLB.AEU,348.85,True
1500,8806098424870.0,55UM7660PLA.AEU,436.75,True
1501,8806098385706.0,OLED55E9PLA.AEU,1399.93,True
1502,8806098388691.0,43UM7400PLB.AEU,314.22,True
1503,8806098388691.0,43UM7400PLB.AEU,314.22,True
1504,8806098532568.0,28TL510S-WZ.AEU,161.77,True
1505,8806098385126.0,OLED65C9PLA.AEU,1784.86,True
1506,8806098382910.0,32LM630BPLA.AEU,193.07,True
1507,8806098388691.0,43UM7400PLB.AEU,314.22,True
1508,8806087863444.0,PH150G.AEU,228.98,True
1509,8806098383603.0,55SM8500PLA.AEU,597.79,True
1510,8806098385706.0,OLED55E9PLA.AEU,1299.93,True
1511,8806098388691.0,43UM7400PLB.AEU,314.22,True
1512,8806098385706.0,OLED55E9PLA.AEU,1399.93,True
1513,8806098408771.0,49SM8200PLA.AEU,500.63,True
1514,8806098385706.0,OLED55E9PLA.AEU,1399.93,True
1515,8806098385706.0,OLED55E9PLA.AEU,1329.93,True
1516,8806098293971.0,28TL510S-PZ.AEU,159.26,True
1517,8806098383269.0,49SM9000PLA.AEU,89.29,True
1518,8806098388691.0,43UM7400PLB.AEU,314.22,True
1519,8806098388691.0,43UM7400PLB.AEU,314.22,True
1520,8806098408887.0,55SM8200PLA.AEU,598.41,True
1521,8806098424870.0,55UM7660PLA.AEU,436.75,True
1522,8806087863444.0,PH150G.AEU,228.98,True
1523,8806098396375.0,49UM7100PLB.AEU,391.12,True
1524,8806098383269.0,49SM9000PLA.AEU,694.31,True
1525,8806087301618.0,27MP89HM-S.AEU,212.39,True
1526,8806087301618.0,27MP89HM-S.AEU,424.78,True
1527,8806087301618.0,27MP89HM-S.AEU,424.78,True
1528,8806098386468.0,65UM7400PLB.AEU,599.75,True
1529,8806098383603.0,55SM8500PLA.AEU,569.01,True
1530,8806098388691.0,43UM7400PLB.AEU,314.22,True
1531,8806098383603.0,55SM8500PLA.AEU,455.21,True
1532,8806098335732.0,24MK600M-W.AEU,106.64,True
1533,8806098424573.0,55SM9010PLA.AEU,692.46,True
1534,8806098425983.0,75SM8610PLA.AEU,1199.78,True
1535,8806098425952.0,65UM7660PLA.AEU,629.77,True
1536,8806098388691.0,43UM7400PLB.AEU,314.22,True
1537,8806098383603.0,55SM8500PLA.AEU,599.34,True
1538,8806084590459.0,AN-CR400.AEU,14.21,True
1539,8806098388684.0,43UM7390PLC.AEU,374.04,True
1540,8806098388691.0,43UM7400PLB.AEU,314.22,True
1541,8806098424870.0,55UM7660PLA.AEU,436.75,True
1542,8806087301618.0,27MP89HM-S.AEU,212.39,True
1543,8806098386161.0,70UM7450PLA.AEU,700.07,True
1544,8806098385706.0,OLED55E9PLA.AEU,1399.93,True
1545,8806084590459.0,AN-CR400.AEU,14.21,True
1546,8806098383771.0,55SM8600PLA.AEU,604.75,True
1547,8806084590459.0,AN-CR400.AEU,14.21,True
1548,8806098396252.0,43UM7100PLB.AEU,299.42,True
1549,8806098424573.0,55SM9010PLA.AEU,1051.22,True
1550,8806084590459.0,AN-CR400.AEU,14.21,True
1551,8806087863444.0,PH150G.AEU,228.98,True
1552,8806098335732.0,24MK600M-W.AEU,884.84,True
1553,8806098385409.0,65SM8500PLA.AEU,765.76,True
1554,8806087863444.0,PH150G.AEU,228.91,True
1555,8806098335732.0,24MK600M-W.AEU,140.07,True
1556,8806098335732.0,24MK600M-W.AEU,112.19,True
1557,8806098335732.0,24MK600M-W.AEU,112.19,True
1558,8806098335732.0,24MK600M-W.AEU,112.19,True
1559,8806098396252.0,43UM7100PLB.AEU,65.21,True
1560,8806098186020.0,32LK6200PLA.AEU,219.07,True
1561,8806098388547.0,43UM7450PLA.AEU,335.22,True
1562,8806098388547.0,43UM7450PLA.AEU,335.22,True
1563,8806098386161.0,70UM7450PLA.AEU,700.07,True
1564,8806098385706.0,OLED55E9PLA.AEU,1399.93,True
1565,8806087301618.0,27MP89HM-S.AEU,212.39,True
1566,8806098386161.0,70UM7450PLA.AEU,700.07,True
1567,8806098385706.0,OLED55E9PLA.AEU,1399.93,True
1568,8806098382866.0,32LM6300PLA.AEU,208.98,True
1569,8806084590459.0,AN-CR400.AEU,14.21,True
1570,8806098385706.0,OLED55E9PLA.AEU,1399.93,True
1571,8806098385706.0,OLED55E9PLA.AEU,1399.93,True
1572,8806098385706.0,OLED55E9PLA.AEU,1399.93,True
1573,8806087863444.0,PH150G.AEU,228.91,True
1574,8806098385706.0,OLED55E9PLA.AEU,2799.86,True
1575,8806098385706.0,OLED55E9PLA.AEU,2799.86,True
1576,8806098385706.0,OLED55E9PLA.AEU,2799.86,True
1577,8806098385706.0,OLED55E9PLA.AEU,2799.86,True
1578,8806098382910.0,32LM630BPLA.AEU,219.07,True
1579,8806098387069.0,55UM7450PLA.AEU,1232.61,True
1580,8806098387069.0,55UM7450PLA.AEU,1245.53,True
1581,8806098385706.0,OLED55E9PLA.AEU,1299.93,True
1582,8806098382910.0,32LM630BPLA.AEU,219.07,True
1583,8806098385676.0,OLED55C9PLA.AEU,999.39,True
1584,8806098383207.0,49SM8600PLA.AEU,700.42,True
1585,8806098335732.0,24MK600M-W.AEU,112.19,True
1586,8806098387069.0,55UM7450PLA.AEU,1301.88,True
1587,8806098384259.0,OLED77C9PLA.AEU,3699.44,True
1588,8806098335732.0,24MK600M-W.AEU,112.19,True
1589,8806098068197.0,OLW480B.AEU,103.07,True
1590,8806098293971.0,28TL510S-PZ.AEU,167.13,True
1591,8806098387960.0,43UM7600PLB.AEU,356.06,True
1592,8806098257201.0,HU80KSW.AEU,2021.19,True
1593,8806098386161.0,70UM7450PLA.AEU,700.07,True
1594,8806098293971.0,28TL510S-PZ.AEU,167.13,True
1595,8806087863444.0,PH150G.AEU,228.98,True
1596,8806098383771.0,55SM8600PLA.AEU,604.75,True
1597,8806098141524.0,32LK510BPLD.AEU,282.87,True
1598,8806098407996.0,28TL510V-PZ.AEU,132.47,True
1599,8806087350203.0,29UB67-B.AEU,300.0,True
1600,8806098396467.0,60UM7100PLB.AEU,523.94,True
1601,8806098408887.0,55SM8200PLA.AEU,734.46,True
1602,8806098104000.0,24MK430H-B.AEU,97.24,True
1603,8806098382866.0,32LM6300PLA.AEU,251.59,True
1604,8806098293957.0,24TL510S-PZ.AEU,143.64,True
1605,8806098385911.0,OLED65W9PLA.AEU,3865.36,True
1606,8806098382866.0,32LM6300PLA.AEU,208.98,True
1607,8806098408023.0,24TL510V-WZ.AEU,5.0,True
1608,8806098396375.0,49UM7100PLB.AEU,391.12,True
1609,8806098335732.0,24MK600M-W.AEU,112.19,True
1610,8806098387960.0,43UM7600PLB.AEU,426.7,True
1611,8806098387960.0,43UM7600PLB.AEU,426.7,True
1612,8806098382422.0,AN-MR19BA.AEU,45.78,True
1613,8806098382422.0,AN-MR19BA.AEU,45.78,True
1614,8806098385706.0,OLED55E9PLA.AEU,1682.23,True
1615,8806098532995.0,34GL750-B.AEU,479.99,True
1616,8806098396375.0,49UM7100PLB.AEU,391.12,True
1617,8806098382910.0,32LM630BPLA.AEU,202.81,True
1618,8806098425952.0,65UM7660PLA.AEU,661.23,True
1619,8806098388547.0,43UM7450PLA.AEU,225.03,True
1620,8806098385706.0,OLED55E9PLA.AEU,1682.23,True
1621,8806098383207.0,49SM8600PLA.AEU,700.42,True
1622,8806098385706.0,OLED55E9PLA.AEU,1682.23,True
1623,8806098385706.0,OLED55E9PLA.AEU,1682.23,True
1624,8806098386161.0,70UM7450PLA.AEU,700.07,True
1625,8806098396467.0,60UM7100PLB.AEU,523.94,True
1626,8806098382422.0,AN-MR19BA.AEU,24.88,True
1627,8806098425006.0,65UM7510PLA.AEU,629.59,True
1628,8806098409006.0,65SM8200PLA.AEU,734.66,True
1629,8806098385706.0,OLED55E9PLA.AEU,1682.23,True
1630,8806098386161.0,70UM7450PLA.AEU,700.07,True
1631,8806098383771.0,55SM8600PLA.AEU,705.1,True
1632,8806098335732.0,24MK600M-W.AEU,112.19,True
1633,8806098383269.0,49SM9000PLA.AEU,576.88,True
1634,8806098382910.0,32LM630BPLA.AEU,202.81,True
1635,8806098424573.0,55SM9010PLA.AEU,692.46,True
1636,8806098387854.0,49UM7400PLB.AEU,349.32,True
1637,8806098385706.0,OLED55E9PLA.AEU,1299.93,True
1638,8806098382422.0,AN-MR19BA.AEU,24.16,True
1639,8806098236329.0,20MK400H-B.AEU,71.57,True
1640,8806098424870.0,55UM7660PLA.AEU,482.71,True
1641,8806098386161.0,70UM7450PLA.AEU,700.07,True
1642,8806098387854.0,49UM7400PLB.AEU,349.32,True
1643,8806098408023.0,24TL510V-WZ.AEU,99.11,True
1644,8806098387854.0,49UM7400PLB.AEU,349.32,True
1645,8806098385706.0,OLED55E9PLA.AEU,1399.93,True
1646,8806098385706.0,OLED55E9PLA.AEU,1399.93,True
1647,8806098385706.0,OLED55E9PLA.AEU,1399.93,True
1648,8806098385706.0,OLED55E9PLA.AEU,1399.93,True
1649,8806087301618.0,27MP89HM-S.AEU,212.39,True
1650,8806098382866.0,32LM6300PLA.AEU,208.98,True
1651,8806098382422.0,AN-MR19BA.AEU,53.19,True
1652,8806098386161.0,70UM7450PLA.AEU,700.07,True
1653,8806098293971.0,28TL510S-PZ.AEU,167.13,True
1654,8806098293971.0,28TL510S-PZ.AEU,159.26,True
1655,8806098382866.0,32LM6300PLA.AEU,208.98,True
1656,8806087301045.0,34UM69G-B.AEU,120.42,True
1657,8806098383269.0,49SM9000PLA.AEU,946.16,True
1658,8806098424573.0,55SM9010PLA.AEU,795.31,True
1659,8806098385126.0,OLED65C9PLA.AEU,1749.85,True
1660,8806098322978.0,86SM9000PLA.AEU,10891.45,True
1661,8806098322978.0,86SM9000PLA.AEU,10891.45,True
1662,8806098322978.0,86SM9000PLA.AEU,10891.45,True
1663,8806098322978.0,86SM9000PLA.AEU,10891.45,True
1664,8806098322978.0,86SM9000PLA.AEU,10891.45,True
1665,8806098322978.0,86SM9000PLA.AEU,1977.08,True
1666,8806098322978.0,86SM9000PLA.AEU,1977.08,True
1667,8806098068197.0,OLW480B.AEU,7841.93,True
1668,8806098068197.0,OLW480B.AEU,7841.93,True
1669,8806098068197.0,OLW480B.AEU,7841.93,True
1670,8806098385126.0,OLED65C9PLA.AEU,7841.93,True
1671,8806098385676.0,OLED55C9PLA.AEU,7841.93,True
1672,8806098385676.0,OLED55C9PLA.AEU,7841.93,True
1673,8806098385911.0,OLED65W9PLA.AEU,7841.93,True
1674,8806098408023.0,24TL510V-WZ.AEU,198.22,True
1675,8806098408023.0,24TL510V-WZ.AEU,198.22,True
1676,8806098386468.0,65UM7400PLB.AEU,599.75,True
1677,8806098407958.0,24TL510V-PZ.AEU,5.0,True
1678,8806098386161.0,70UM7450PLA.AEU,700.07,True
1679,8806098408023.0,24TL510V-WZ.AEU,99.11,True
1680,8806098385676.0,OLED55C9PLA.AEU,999.39,True
1681,8806098407958.0,24TL510V-PZ.AEU,134.2,True
1682,8806087301045.0,34UM69G-B.AEU,280.36,True
1683,8806098335732.0,24MK600M-W.AEU,112.19,True
1684,8806098335732.0,24MK600M-W.AEU,112.19,True
1685,8806098385676.0,OLED55C9PLA.AEU,999.39,True
1686,8806098387854.0,49UM7400PLB.AEU,349.32,True
1687,8806098387854.0,49UM7400PLB.AEU,349.32,True
1688,8806098383771.0,55SM8600PLA.AEU,608.52,True
1689,8806098383771.0,55SM8600PLA.AEU,608.52,True
1690,8806098386161.0,70UM7450PLA.AEU,700.07,True
1691,8806098385676.0,OLED55C9PLA.AEU,999.39,True
1692,8806098322978.0,86SM9000PLA.AEU,1977.08,True
1693,8806098386161.0,70UM7450PLA.AEU,700.07,True
1694,8806098386161.0,70UM7450PLA.AEU,700.07,True
1695,8806098544172.0,24GL650-B.AEU,180.78,True
1696,8806098386161.0,70UM7450PLA.AEU,700.07,True
1697,8806087301045.0,34UM69G-B.AEU,370.4,True
1698,8806098385676.0,OLED55C9PLA.AEU,999.39,True
1699,8806098387854.0,49UM7400PLB.AEU,349.32,True
1700,8806098387854.0,49UM7400PLB.AEU,349.32,True
1701,8806098387854.0,49UM7400PLB.AEU,349.32,True
1702,8806098293971.0,28TL510S-PZ.AEU,167.13,True
1703,8806098387854.0,49UM7400PLB.AEU,349.32,True
1704,8806098387854.0,49UM7400PLB.AEU,349.32,True
1705,8806098388691.0,43UM7400PLB.AEU,314.22,True
1706,8806098408023.0,24TL510V-WZ.AEU,99.11,True
1707,8806098385676.0,OLED55C9PLA.AEU,999.39,True
1708,8806098385676.0,OLED55C9PLA.AEU,782.63,True
1709,8806098388691.0,43UM7400PLB.AEU,314.22,True
1710,8806098408771.0,49SM8200PLA.AEU,500.63,True
1711,8806098385676.0,OLED55C9PLA.AEU,999.39,True
1712,8806098408887.0,55SM8200PLA.AEU,664.11,True
1713,8806098236329.0,20MK400H-B.AEU,67.98,True
1714,8806098424573.0,55SM9010PLA.AEU,795.31,True
1715,8806098384259.0,OLED77C9PLA.AEU,3359.94,True
1716,8806098293957.0,24TL510S-PZ.AEU,131.76,True
1717,8806098385676.0,OLED55C9PLA.AEU,999.39,True
1718,8806098383054.0,43UM7500PLA.AEU,319.14,True
1719,8806098408023.0,24TL510V-WZ.AEU,99.11,True
1720,8806098382910.0,32LM630BPLA.AEU,219.07,True
1721,8806098424870.0,55UM7660PLA.AEU,482.71,True
1722,8806098387854.0,49UM7400PLB.AEU,349.32,True
1723,8806098384259.0,OLED77C9PLA.AEU,3359.94,True
1724,8806098068197.0,OLW480B.AEU,49.44,True
1725,8806098408023.0,24TL510V-WZ.AEU,710.45,True
1726,8806098408023.0,24TL510V-WZ.AEU,710.45,True
1727,8806098408023.0,24TL510V-WZ.AEU,710.45,True
1728,8806098408023.0,24TL510V-WZ.AEU,710.45,True
1729,8806087301045.0,34UM69G-B.AEU,370.4,True
1730,8806098387854.0,49UM7400PLB.AEU,349.32,True
1731,8806098382866.0,32LM6300PLA.AEU,208.98,True
1732,8806098293957.0,24TL510S-PZ.AEU,2799.4,True
1733,8806098382910.0,32LM630BPLA.AEU,2799.4,True
1734,8806098382910.0,32LM630BPLA.AEU,2799.4,True
1735,8806098382910.0,32LM630BPLA.AEU,2799.4,True
1736,8806098408771.0,49SM8200PLA.AEU,2799.4,True
1737,8806098382910.0,32LM630BPLA.AEU,202.81,True
1738,8806098424573.0,55SM9010PLA.AEU,692.46,True
1739,8806098322978.0,86SM9000PLA.AEU,1977.08,True
1740,8806098408887.0,55SM8200PLA.AEU,664.11,True
1741,8806098236329.0,20MK400H-B.AEU,67.98,True
1742,8806098382910.0,32LM630BPLA.AEU,202.81,True
1743,8806098385676.0,OLED55C9PLA.AEU,999.39,True
1744,8806098383771.0,55SM8600PLA.AEU,579.57,True
1745,8806098388691.0,43UM7400PLB.AEU,368.37,True
1746,8806098387854.0,49UM7400PLB.AEU,349.32,True
1747,8806098382910.0,32LM630BPLA.AEU,236.75,True
1748,8806098424573.0,55SM9010PLA.AEU,795.31,True
1749,8806098408023.0,24TL510V-WZ.AEU,105.35,True
1750,8806098386161.0,70UM7450PLA.AEU,700.07,True
1751,8806098104000.0,24MK430H-B.AEU,98.24,True
1752,8806098382910.0,32LM630BPLA.AEU,568.39,True
1753,8806098387854.0,49UM7400PLB.AEU,568.39,True
1754,8806098386468.0,65UM7400PLB.AEU,599.75,True
1755,8806098387854.0,49UM7400PLB.AEU,349.32,True
1756,8806098388691.0,43UM7400PLB.AEU,368.37,True
1757,8806098388547.0,43UM7450PLA.AEU,395.41,True
1758,8806098387069.0,55UM7450PLA.AEU,490.81,True
1759,8806098407958.0,24TL510V-PZ.AEU,98.11,True
1760,8806098383054.0,43UM7500PLA.AEU,335.1,True
1761,8806098387854.0,49UM7400PLB.AEU,349.32,True
1762,8806098388691.0,43UM7400PLB.AEU,314.22,True
1763,8806098387854.0,49UM7400PLB.AEU,399.31,True
1764,8806098432035.0,75UM7110PLB.AEU,901.74,True
1765,8806098432035.0,75UM7110PLB.AEU,901.74,True
1766,8806098387854.0,49UM7400PLB.AEU,349.32,True
1767,8806098387854.0,49UM7400PLB.AEU,349.32,True
1768,8806098387854.0,49UM7400PLB.AEU,349.32,True
1769,8806098388127.0,49UM7390PLC.AEU,366.7,True
1770,8806087301045.0,34UM69G-B.AEU,527.38,True
1771,8806087350203.0,29UB67-B.AEU,527.38,True
1772,8806098387854.0,49UM7400PLB.AEU,366.76,True
1773,8806098407958.0,24TL510V-PZ.AEU,98.11,True
1774,8806098544172.0,24GL650-B.AEU,190.23,True
1775,8806098407958.0,24TL510V-PZ.AEU,98.11,True
1776,8806098424573.0,55SM9010PLA.AEU,692.46,True
1777,8806098387854.0,49UM7400PLB.AEU,349.32,True
1778,8806098544172.0,24GL650-B.AEU,166.43,True
1779,8806098388547.0,43UM7450PLA.AEU,395.41,True
1780,8806098383771.0,55SM8600PLA.AEU,602.04,True
1781,8806098388691.0,43UM7400PLB.AEU,314.22,True
1782,8806098386161.0,70UM7450PLA.AEU,700.07,True
1783,8806098387854.0,49UM7400PLB.AEU,308.84,True
1784,8806098408771.0,49SM8200PLA.AEU,471.68,True
1785,8806098293957.0,24TL510S-PZ.AEU,2639.43,True
1786,8806098382910.0,32LM630BPLA.AEU,2639.43,True
1787,8806098382910.0,32LM630BPLA.AEU,2639.43,True
1788,8806098382910.0,32LM630BPLA.AEU,2639.43,True
1789,8806098408771.0,49SM8200PLA.AEU,2639.43,True
1790,8806098388691.0,43UM7400PLB.AEU,314.22,True
1791,8806098388691.0,43UM7400PLB.AEU,314.22,True
1792,8806087301045.0,34UM69G-B.AEU,370.4,True
1793,8806098387854.0,49UM7400PLB.AEU,349.32,True
1794,8806098387854.0,49UM7400PLB.AEU,349.32,True
1795,8806098424573.0,55SM9010PLA.AEU,795.31,True
1796,8806098386161.0,70UM7450PLA.AEU,700.07,True
1797,8806098387854.0,49UM7400PLB.AEU,349.32,True
1798,8806098407958.0,24TL510V-PZ.AEU,98.11,True
1799,8806098387854.0,49UM7400PLB.AEU,349.32,True
1800,8806098424573.0,55SM9010PLA.AEU,692.46,True
1801,8806098387854.0,49UM7400PLB.AEU,349.32,True
1802,8806098388691.0,43UM7400PLB.AEU,314.22,True
1803,8806098383771.0,55SM8600PLA.AEU,602.04,True
1804,8806098387854.0,49UM7400PLB.AEU,349.32,True
1805,8806098387854.0,49UM7400PLB.AEU,349.32,True
1806,8806098388691.0,43UM7400PLB.AEU,299.27,True
1807,8806098386161.0,70UM7450PLA.AEU,700.07,True
1808,8806098387854.0,49UM7400PLB.AEU,349.32,True
1809,8806098387854.0,49UM7400PLB.AEU,349.32,True
1810,8806098388691.0,43UM7400PLB.AEU,314.22,True
1811,8806098388691.0,43UM7400PLB.AEU,368.37,True
1812,8806098387854.0,49UM7400PLB.AEU,698.64,True
1813,8806098387854.0,49UM7400PLB.AEU,698.64,True
1814,8806098385706.0,OLED55E9PLA.AEU,1487.38,True
1815,8806098382910.0,32LM630BPLA.AEU,219.07,True
1816,8806098388691.0,43UM7400PLB.AEU,314.22,True
1817,8806098387854.0,49UM7400PLB.AEU,349.32,True
1818,8806098386161.0,70UM7450PLA.AEU,700.07,True
1819,8806098387854.0,49UM7400PLB.AEU,349.32,True
1820,8806098386161.0,70UM7450PLA.AEU,700.07,True
1821,8806098382910.0,32LM630BPLA.AEU,202.81,True
1822,8806087301045.0,34UM69G-B.AEU,280.36,True
1823,8806098388691.0,43UM7400PLB.AEU,314.22,True
1824,8806098388691.0,43UM7400PLB.AEU,314.22,True
1825,8806098387854.0,49UM7400PLB.AEU,349.32,True
1826,8806098388691.0,43UM7400PLB.AEU,379.27,True
1827,8806098387854.0,49UM7400PLB.AEU,343.16,True
1828,8806098388691.0,43UM7400PLB.AEU,314.22,True
1829,8806098386161.0,70UM7450PLA.AEU,700.07,True
1830,8806098388691.0,43UM7400PLB.AEU,314.22,True
1831,8806098382910.0,32LM630BPLA.AEU,202.81,True
1832,8806098396467.0,60UM7100PLB.AEU,707.33,True
1833,8806098388691.0,43UM7400PLB.AEU,314.22,True
1834,8806098388691.0,43UM7400PLB.AEU,314.22,True
1835,8806098387854.0,49UM7400PLB.AEU,349.32,True
1836,8806098388691.0,43UM7400PLB.AEU,314.22,True
1837,8806098387854.0,49UM7400PLB.AEU,349.32,True
1838,8806098386161.0,70UM7450PLA.AEU,700.07,True
1839,8806098387854.0,49UM7400PLB.AEU,349.32,True
1840,8806098408023.0,24TL510V-WZ.AEU,105.67,True
1841,8806098387960.0,43UM7600PLB.AEU,456.26,True
1842,8806098387960.0,43UM7600PLB.AEU,456.26,True
1843,8806098335732.0,24MK600M-W.AEU,112.19,True
1844,8806098388691.0,43UM7400PLB.AEU,314.22,True
1845,8806098387854.0,49UM7400PLB.AEU,349.32,True
1846,8806098141524.0,32LK510BPLD.AEU,193.07,True
1847,8806098387854.0,49UM7400PLB.AEU,349.32,True
1848,8806098544172.0,24GL650-B.AEU,166.43,True
1849,8806098387854.0,49UM7400PLB.AEU,349.32,True
1850,8806098388691.0,43UM7400PLB.AEU,314.22,True
1851,8806098388684.0,43UM7390PLC.AEU,324.54,True
1852,8806098387854.0,49UM7400PLB.AEU,343.16,True
1853,8806098383054.0,43UM7500PLA.AEU,335.1,True
1854,8806098388691.0,43UM7400PLB.AEU,314.22,True
1855,8806098385997.0,32LM550BPLB.AEU,198.95,True
1856,8806087863444.0,PH150G.AEU,228.91,True
1857,8806098388691.0,43UM7400PLB.AEU,314.22,True
1858,8806098387960.0,43UM7600PLB.AEU,356.06,True
1859,8806098383771.0,55SM8600PLA.AEU,1041.66,True
1860,8806098388691.0,43UM7400PLB.AEU,314.22,True
1861,8806098387854.0,49UM7400PLB.AEU,349.32,True
1862,8806098382910.0,32LM630BPLA.AEU,236.75,True
1863,8806098387854.0,49UM7400PLB.AEU,349.32,True
1864,8806098386161.0,70UM7450PLA.AEU,700.07,True
1865,8806098068197.0,OLW480B.AEU,49.44,True
1866,8806098387854.0,49UM7400PLB.AEU,349.32,True
1867,8806098089710.0,27GK750F-B.AEU,277.36,True
1868,8806098388691.0,43UM7400PLB.AEU,314.22,True
1869,8806098387854.0,49UM7400PLB.AEU,349.32,True
1870,8806098387854.0,49UM7400PLB.AEU,349.32,True
1871,8806098388691.0,43UM7400PLB.AEU,314.22,True
1872,8806098388691.0,43UM7400PLB.AEU,314.22,True
1873,8806098387854.0,49UM7400PLB.AEU,349.32,True
1874,8806098068197.0,OLW480B.AEU,1518.39,True
1875,8806098385706.0,OLED55E9PLA.AEU,1518.39,True
1876,8806098388691.0,43UM7400PLB.AEU,314.22,True
1877,8806098387854.0,49UM7400PLB.AEU,349.32,True
1878,8806098387632.0,50UM7450PLA.AEU,377.56,True
1879,8806098386161.0,70UM7450PLA.AEU,700.07,True
1880,8806098388691.0,43UM7400PLB.AEU,314.22,True
1881,8806098387854.0,49UM7400PLB.AEU,349.32,True
1882,8806098396467.0,60UM7100PLB.AEU,523.94,True
1883,8806098396467.0,60UM7100PLB.AEU,523.94,True
1884,8806098386161.0,70UM7450PLA.AEU,700.07,True
1885,8806087301618.0,27MP89HM-S.AEU,212.39,True
1886,8806098340941.0,70UM7100PLA.AEU,787.63,True
1887,8806098408771.0,49SM8200PLA.AEU,471.68,True
1888,8806098387960.0,43UM7600PLB.AEU,356.06,True
1889,8806098408887.0,55SM8200PLA.AEU,576.94,True
1890,8806098388691.0,43UM7400PLB.AEU,314.22,True
1891,8806098387960.0,43UM7600PLB.AEU,1191.71,True
1892,8806098387854.0,49UM7400PLB.AEU,349.32,True
1893,8806098387854.0,49UM7400PLB.AEU,349.32,True
1894,8806098382910.0,32LM630BPLA.AEU,202.81,True
1895,8806098387960.0,43UM7600PLB.AEU,356.06,True
1896,8806098388691.0,43UM7400PLB.AEU,314.22,True
1897,8806098387854.0,49UM7400PLB.AEU,349.32,True
1899,8806098387854.0,49UM7400PLB.AEU,379.31,True
1901,8806098408023.0,24TL510V-WZ.AEU,105.67,True
1904,8806098387069.0,55UM7450PLA.AEU,520.8,True
